Loyalty Number,Country,Province,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Salary_Missing,total_flights_2017,total_distance_2017,total_points_accum_2017,total_points_redeemed_2017,total_dollar_redeemed_2017,avg_monthly_flights_2017,std_monthly_flights_2017,active_months_2017,redemption_rate_2017,flights_fall_2017,flights_spring_2017,flights_summer_2017,flights_winter_2017,months_since_last_flight_2017,churned,tenure_months
809728,Canada,Ontario,Female,Doctor,168331.0,Married,Aurora,4987.64,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
649089,Canada,Alberta,Male,Bachelor,21022.0,Married,Star,2673.32,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
941194,Canada,New Brunswick,Female,Bachelor,100264.0,Married,Aurora,4991.54,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
983524,Canada,Alberta,Male,Bachelor,50598.0,Married,Star,2695.96,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
290517,Canada,British Columbia,Female,Bachelor,68065.0,Single,Aurora,4999.35,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
513000,Canada,Manitoba,Male,Bachelor,63901.0,Married,Aurora,5000.62,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
345014,Canada,British Columbia,Male,College,,Single,Aurora,5009.6,Standard,2018,7,1,19.0,24820.0,24820.0,469.0,84.0,1.5833333333333333,1.5050420310248864,8.0,0.018896051571313455,5.0,5.0,4.0,5.0,1.0,0,0
911744,Canada,Alberta,Female,Bachelor,58725.0,Married,Star,2725.36,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
428590,Canada,British Columbia,Female,Bachelor,47256.0,Married,Aurora,5012.18,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
455287,Canada,British Columbia,Female,Bachelor,82894.0,Divorced,Aurora,5021.69,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
907743,Canada,Ontario,Male,College,,Married,Aurora,5029.64,Standard,2018,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
277769,Canada,British Columbia,Female,Bachelor,48181.0,Married,Aurora,5054.33,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
993350,Canada,Quebec,Female,Bachelor,73085.0,Married,Star,2763.52,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
908006,Canada,Quebec,Male,Doctor,179094.0,Divorced,Star,4059.57,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
827288,Canada,Quebec,Female,Bachelor,82675.0,Single,Star,4118.59,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
481450,Canada,Ontario,Male,Bachelor,74135.0,Married,Aurora,5073.28,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
518249,Canada,British Columbia,Male,Bachelor,68532.0,Single,Aurora,5079.67,Standard,2018,5,0,13.0,21334.0,21334.0,625.0,113.0,1.0833333333333333,1.0836246694508318,7.0,0.029295959501265584,5.0,3.0,1.0,4.0,0.0,0,0
460711,Canada,Quebec,Female,College,,Single,Aurora,5098.85,Standard,2018,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
332983,Canada,Quebec,Male,Bachelor,101171.0,Married,Star,4479.02,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
192096,Canada,British Columbia,Female,Bachelor,64647.0,Divorced,Aurora,5112.31,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
456752,Canada,Nova Scotia,Male,Bachelor,51583.0,Married,Aurora,5119.9,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
287212,Canada,British Columbia,Male,Bachelor,84663.0,Married,Aurora,5123.48,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
141497,Canada,Quebec,Female,Bachelor,57611.0,Married,Star,4842.28,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
866815,Canada,British Columbia,Female,College,,Single,Aurora,5132.68,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
709059,Canada,Quebec,Female,Bachelor,71074.0,Married,Star,5471.83,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
735605,Canada,Quebec,Male,Bachelor,66499.0,Married,Star,6636.86,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
235629,Canada,New Brunswick,Male,Master,124308.0,Divorced,Aurora,5140.39,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
881584,Canada,Quebec,Female,Bachelor,66023.0,Divorced,Star,7164.4,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
818391,Canada,Quebec,Female,Bachelor,64035.0,Divorced,Aurora,5157.05,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
217616,Canada,Newfoundland,Male,Bachelor,95606.0,Married,Aurora,5160.25,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
526064,Canada,Yukon,Male,Bachelor,96360.0,Married,Aurora,5174.08,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
842379,Canada,British Columbia,Male,College,,Married,Aurora,5182.46,Standard,2018,12,1,16.0,28541.0,28541.0,0.0,0.0,1.3333333333333333,1.9694638556693238,5.0,0.0,2.0,9.0,0.0,5.0,0.0,0,0
245066,Canada,Quebec,Female,College,,Married,Star,7781.0,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
821325,Canada,Quebec,Male,College,,Married,Aurora,5186.36,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
205465,Canada,Quebec,Male,Bachelor,61070.0,Divorced,Aurora,5217.51,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
376929,Canada,Quebec,Male,High School or Below,69177.0,Married,Star,9753.31,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
438120,Canada,Ontario,Female,Bachelor,82796.0,Married,Aurora,5229.45,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
220131,Canada,Quebec,Female,Bachelor,74587.0,Married,Star,10364.35,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
925850,Canada,Quebec,Female,Bachelor,54856.0,Married,Star,10928.41,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221014,Canada,Manitoba,Male,Bachelor,100214.0,Married,Aurora,5266.42,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
163445,Canada,Ontario,Female,College,,Single,Aurora,5272.32,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
736813,Canada,British Columbia,Male,Bachelor,73864.0,Single,Aurora,5291.4,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
686509,Canada,Quebec,Male,Bachelor,88295.0,Married,Star,12941.73,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
253609,Canada,Quebec,Female,Bachelor,65088.0,Married,Star,14696.64,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
797120,Canada,Ontario,Female,Bachelor,63277.0,Married,Aurora,5306.16,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
672679,Canada,Ontario,Male,Bachelor,82074.0,Married,Aurora,5313.44,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
937071,Canada,Quebec,Female,Bachelor,48295.0,Married,Star,18975.46,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
542976,Canada,Quebec,Male,High School or Below,61928.0,Divorced,Star,24127.5,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
817191,Canada,Ontario,Female,College,,Married,Aurora,5325.72,Standard,2018,6,1,10.0,17015.0,17015.0,1627.0,292.0,0.8333333333333334,1.4668044012461756,5.0,0.09562151043197178,1.0,7.0,0.0,2.0,3.0,0,0
493358,Canada,Ontario,Male,College,,Single,Aurora,5328.32,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
175967,Canada,British Columbia,Male,Bachelor,44074.0,Married,Star,3906.67,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157729,Canada,British Columbia,Male,Bachelor,84914.0,Married,Star,3966.13,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
258141,Canada,British Columbia,Male,Bachelor,103430.0,Single,Aurora,5367.09,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
344749,Canada,Ontario,Male,Bachelor,88655.0,Divorced,Aurora,5382.75,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
495632,Canada,British Columbia,Male,Bachelor,88655.0,Divorced,Aurora,5382.75,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
821515,Canada,British Columbia,Female,Bachelor,60805.0,Married,Star,4105.58,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
509108,Canada,British Columbia,Female,College,,Single,Star,4132.59,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
377471,Canada,British Columbia,Female,College,,Married,Star,4270.03,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
591579,Canada,Ontario,Female,Bachelor,51785.0,Single,Aurora,5406.88,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
149549,Canada,British Columbia,Male,Bachelor,74431.0,Married,Star,4436.81,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
451839,Canada,Ontario,Female,Bachelor,60542.0,Married,Aurora,5418.73,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
797391,Canada,British Columbia,Male,Doctor,299953.0,Divorced,Aurora,5421.05,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
556755,Canada,Newfoundland,Female,Bachelor,94119.0,Married,Aurora,5423.14,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
604116,Canada,British Columbia,Male,Bachelor,97878.0,Married,Star,4554.91,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
392989,Canada,British Columbia,Female,Bachelor,62237.0,Married,Aurora,5443.76,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
757127,Canada,Quebec,Female,Bachelor,92794.0,Married,Aurora,5459.22,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
503096,Canada,Ontario,Male,Bachelor,60903.0,Married,Aurora,5461.55,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
187010,Canada,British Columbia,Female,College,,Married,Star,4692.17,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
275387,Canada,British Columbia,Female,Bachelor,40528.0,Single,Star,4732.22,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
186729,Canada,Ontario,Male,Bachelor,71792.0,Married,Aurora,5470.06,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
197855,Canada,British Columbia,Male,Bachelor,71792.0,Married,Aurora,5470.06,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
165022,Canada,Ontario,Female,Bachelor,96485.0,Married,Aurora,5475.34,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
662723,Canada,British Columbia,Male,Bachelor,75307.0,Divorced,Aurora,5480.07,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
500374,Canada,British Columbia,Male,High School or Below,59494.0,Single,Star,4770.55,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
471460,Canada,British Columbia,Female,Bachelor,33306.0,Married,Star,4786.89,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
836603,Canada,British Columbia,Male,High School or Below,65565.0,Married,Aurora,5498.94,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
983872,Canada,Alberta,Male,College,,Married,Aurora,5504.14,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
587284,Canada,Ontario,Male,College,,Single,Aurora,5510.56,Standard,2018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
154194,Canada,Ontario,Female,College,,Married,Aurora,5528.08,Standard,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
962472,Canada,Ontario,Female,Bachelor,84271.0,Married,Aurora,5534.58,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
189666,Canada,Alberta,Female,Bachelor,81518.0,Divorced,Aurora,5548.03,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
110142,Canada,British Columbia,Male,College,,Single,Star,4866.65,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
386446,Canada,New Brunswick,Male,Bachelor,65599.0,Married,Aurora,5551.59,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
955567,Canada,Ontario,Female,Bachelor,56241.0,Married,Aurora,5553.19,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
137251,Canada,Quebec,Female,College,,Single,Aurora,5553.36,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
902634,Canada,British Columbia,Male,Bachelor,102584.0,Married,Aurora,5553.52,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
937976,Canada,British Columbia,Female,Bachelor,59327.0,Married,Aurora,5558.3,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
953307,Canada,Quebec,Female,College,,Single,Aurora,5568.95,Standard,2018,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
472314,Canada,Quebec,Male,Bachelor,94621.0,Married,Aurora,5573.11,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
249381,Canada,Manitoba,Female,Bachelor,52217.0,Married,Aurora,5578.52,Standard,2018,7,0,27.0,51180.0,51180.0,1208.0,217.0,2.25,1.6583123951777,11.0,0.02360296991012114,4.0,7.0,11.0,5.0,0.0,0,0
164559,Canada,British Columbia,Male,Bachelor,52904.0,Single,Aurora,4978.95,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
543956,Canada,British Columbia,Female,College,,Single,Aurora,4990.34,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
319901,Canada,Newfoundland,Female,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
450802,Canada,Ontario,Male,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
714123,Canada,Alberta,Male,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2018,6,0,20.0,38026.0,38026.0,0.0,0.0,1.6666666666666667,1.3026778945578592,9.0,0.0,7.0,6.0,4.0,3.0,0.0,0,0
715514,Canada,Manitoba,Female,Bachelor,81669.0,Single,Aurora,5595.76,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
302669,Canada,Ontario,Female,Bachelor,59709.0,Married,Aurora,5597.12,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
468542,Canada,British Columbia,Male,Bachelor,87848.0,Married,Aurora,5111.3,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
177345,Canada,Quebec,Male,Bachelor,46726.0,Married,Aurora,5604.33,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
943236,Canada,Ontario,Female,Bachelor,47377.0,Single,Aurora,5620.59,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
856229,Canada,British Columbia,Male,Bachelor,85456.0,Single,Aurora,5139.56,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
172593,Canada,Quebec,Female,Bachelor,66223.0,Married,Aurora,5626.53,Standard,2018,12,0,25.0,33451.0,33451.0,1007.0,182.0,2.0833333333333335,1.6213537179739277,9.0,0.030103733819616754,3.0,11.0,2.0,9.0,0.0,0,0
766355,Canada,British Columbia,Female,Bachelor,36033.0,Married,Aurora,5318.9,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
748717,Canada,British Columbia,Female,Bachelor,20173.0,Married,Aurora,5394.0,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
701732,Canada,Ontario,Female,Doctor,232255.0,Single,Aurora,5639.4,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
345657,Canada,British Columbia,Female,Bachelor,77816.0,Divorced,Aurora,5581.76,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
697680,Canada,Ontario,Male,Bachelor,52693.0,Married,Aurora,5670.44,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
351461,Canada,British Columbia,Male,Bachelor,81317.0,Single,Aurora,5640.73,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
997322,Canada,British Columbia,Female,College,,Divorced,Aurora,5673.84,Standard,2018,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
842980,Canada,Ontario,Male,Bachelor,65088.0,Married,Aurora,5677.47,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
873554,Canada,British Columbia,Male,College,,Married,Aurora,5678.05,Standard,2018,6,1,32.0,46616.0,46616.0,0.0,0.0,2.6666666666666665,2.188122205883115,10.0,0.0,4.0,6.0,15.0,7.0,0.0,0,0
593885,Canada,British Columbia,Male,Bachelor,51525.0,Married,Aurora,5700.76,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
616835,Canada,British Columbia,Male,Bachelor,59475.0,Single,Aurora,5704.68,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
171908,Canada,British Columbia,Female,Bachelor,31316.0,Married,Aurora,5813.24,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
136473,Canada,British Columbia,Male,Bachelor,29528.0,Married,Aurora,6188.38,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
161728,Canada,Ontario,Male,Bachelor,103715.0,Married,Aurora,5734.6,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
950252,Canada,Ontario,Female,Bachelor,82388.0,Married,Aurora,5744.23,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
162472,Canada,Ontario,Male,Bachelor,103331.0,Married,Aurora,5755.54,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
910093,Canada,Alberta,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
351966,Canada,British Columbia,Female,Bachelor,53068.0,Married,Aurora,5761.11,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
613709,Canada,Ontario,Female,College,,Single,Aurora,5770.68,Standard,2018,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
922703,Canada,British Columbia,Female,College,,Single,Aurora,5775.52,Standard,2018,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
837704,Canada,Alberta,Male,Bachelor,69274.0,Single,Aurora,5780.18,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
881741,Canada,Quebec,Male,Bachelor,90798.0,Married,Aurora,5791.61,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
